ano,epiweek,casos,territory_name
2015,38,0,Sergipe
2015,39,0,Sergipe
2015,40,1,Sergipe
2015,41,0,Sergipe
2015,42,0,Sergipe
2015,43,0,Sergipe
2015,44,0,Sergipe
2015,45,0,Sergipe
2015,46,0,Sergipe
2015,47,0,Sergipe
2015,48,0,Sergipe
2015,49,0,Sergipe
2015,50,0,Sergipe
2015,51,0,Sergipe
2015,52,0,Sergipe
2015,1,5,Bahia
2015,2,5,Bahia
2015,3,6,Bahia
2015,4,3,Bahia
2015,5,4,Bahia
2015,6,5,Bahia
2015,7,10,Bahia
2015,8,7,Bahia
2015,9,8,Bahia
2015,10,12,Bahia
2015,11,16,Bahia
2015,12,18,Bahia
2015,13,15,Bahia
2015,14,14,Bahia
2015,15,8,Bahia
2015,16,4,Bahia
2015,17,3,Bahia
2015,18,3,Bahia
2015,19,3,Bahia
2015,20,2,Bahia
2015,21,5,Bahia
2015,22,4,Bahia
2015,23,9,Bahia
2015,24,2,Bahia
2015,25,3,Bahia
2015,26,5,Bahia
2015,27,2,Bahia
2015,28,2,Bahia
2015,29,1,Bahia
2015,30,3,Bahia
2015,31,5,Bahia
2015,32,5,Bahia
2015,33,5,Bahia
2015,34,4,Bahia
2015,35,5,Bahia
2015,36,5,Bahia
2015,37,0,Bahia
2015,38,8,Bahia
2015,39,0,Bahia
2015,40,2,Bahia
2015,41,4,Bahia
2015,42,5,Bahia
2015,43,6,Bahia
2015,44,6,Bahia
2015,45,3,Bahia
2015,46,0,Bahia
2015,47,0,Bahia
2015,48,0,Bahia
2015,49,2,Bahia
2015,50,2,Bahia
2015,51,0,Bahia
2015,52,0,Bahia
2015,1,19,Minas Gerais
2015,2,11,Minas Gerais
2015,3,9,Minas Gerais
2015,4,12,Minas Gerais
2015,5,9,Minas Gerais
2015,6,10,Minas Gerais
2015,7,17,Minas Gerais
2015,8,21,Minas Gerais
2015,9,24,Minas Gerais
2015,10,36,Minas Gerais
2015,11,27,Minas Gerais
2015,12,28,Minas Gerais
2015,13,25,Minas Gerais
2015,14,41,Minas Gerais
2015,15,34,Minas Gerais
2015,16,36,Minas Gerais
2015,17,42,Minas Gerais
2015,18,43,Minas Gerais
2015,19,45,Minas Gerais
2015,20,50,Minas Gerais
2015,21,32,Minas Gerais
2015,22,31,Minas Gerais
2015,23,31,Minas Gerais
2015,24,36,Minas Gerais
2015,25,21,Minas Gerais
2015,26,19,Minas Gerais
2015,27,18,Minas Gerais
2015,28,19,Minas Gerais
2015,29,16,Minas Gerais
2015,30,14,Minas Gerais
2015,31,19,Minas Gerais
2015,32,18,Minas Gerais
2015,33,21,Minas Gerais
2015,34,9,Minas Gerais
2015,35,11,Minas Gerais
2015,36,10,Minas Gerais
2015,37,8,Minas Gerais
2015,38,2,Minas Gerais
2015,39,11,Minas Gerais
2015,40,15,Minas Gerais
2015,41,10,Minas Gerais
2015,42,11,Minas Gerais
2015,43,9,Minas Gerais
2015,44,15,Minas Gerais
2015,45,12,Minas Gerais
2015,46,10,Minas Gerais
2015,47,9,Minas Gerais
2015,48,10,Minas Gerais
2015,49,4,Minas Gerais
2015,50,14,Minas Gerais
2015,51,11,Minas Gerais
2015,52,2,Minas Gerais
2015,1,1,Espírito Santo
2015,2,0,Espírito Santo
2015,3,0,Espírito Santo
2015,4,0,Espírito Santo
2015,5,0,Espírito Santo
2015,6,1,Espírito Santo
2015,7,0,Espírito Santo
2015,8,0,Espírito Santo
2015,9,0,Espírito Santo
2015,10,1,Espírito Santo
2015,11,4,Espírito Santo
2015,12,0,Espírito Santo
2015,13,3,Espírito Santo
2015,14,2,Espírito Santo
2015,15,1,Espírito Santo
2015,16,3,Espírito Santo
2015,17,2,Espírito Santo
2015,18,1,Espírito Santo
2015,19,1,Espírito Santo
2015,20,5,Espírito Santo
2015,21,3,Espírito Santo
2015,22,3,Espírito Santo
2015,23,3,Espírito Santo
2015,24,1,Espírito Santo
2015,25,2,Espírito Santo
2015,26,2,Espírito Santo
2015,27,1,Espírito Santo
2015,28,3,Espírito Santo
2015,29,2,Espírito Santo
2015,30,0,Espírito Santo
2015,31,0,Espírito Santo
2015,32,2,Espírito Santo
2015,33,1,Espírito Santo
2015,34,0,Espírito Santo
2015,35,0,Espírito Santo
2015,36,1,Espírito Santo
2015,37,1,Espírito Santo
2015,38,2,Espírito Santo
2015,39,0,Espírito Santo
2015,40,1,Espírito Santo
2015,41,1,Espírito Santo
2015,42,1,Espírito Santo
2015,43,0,Espírito Santo
2015,44,3,Espírito Santo
2015,45,0,Espírito Santo
2015,46,0,Espírito Santo
2015,47,1,Espírito Santo
2015,48,1,Espírito Santo
2015,49,0,Espírito Santo
2015,50,0,Espírito Santo
2015,51,1,Espírito Santo
2015,52,0,Espírito Santo
2015,1,2,Rio de Janeiro
2015,2,4,Rio de Janeiro
2015,3,2,Rio de Janeiro
2015,4,2,Rio de Janeiro
2015,5,2,Rio de Janeiro
2015,6,4,Rio de Janeiro
2015,7,2,Rio de Janeiro
2015,8,4,Rio de Janeiro
2015,9,1,Rio de Janeiro
2015,10,1,Rio de Janeiro
2015,11,4,Rio de Janeiro
2015,12,14,Rio de Janeiro
2015,13,7,Rio de Janeiro
2015,14,15,Rio de Janeiro
2015,15,12,Rio de Janeiro
2015,16,19,Rio de Janeiro
2015,17,20,Rio de Janeiro
2015,18,35,Rio de Janeiro
2015,19,36,Rio de Janeiro
2015,20,17,Rio de Janeiro
2015,21,17,Rio de Janeiro
2015,22,15,Rio de Janeiro
2015,23,11,Rio de Janeiro
2015,24,7,Rio de Janeiro
2015,25,7,Rio de Janeiro
2015,26,11,Rio de Janeiro
2015,27,3,Rio de Janeiro
2015,28,17,Rio de Janeiro
2015,29,10,Rio de Janeiro
2015,30,4,Rio de Janeiro
2015,31,2,Rio de Janeiro
2015,32,3,Rio de Janeiro
2015,33,5,Rio de Janeiro
2015,34,3,Rio de Janeiro
2015,35,1,Rio de Janeiro
2015,36,1,Rio de Janeiro
2015,37,1,Rio de Janeiro
2015,38,3,Rio de Janeiro
2015,39,3,Rio de Janeiro
2015,40,3,Rio de Janeiro
2015,41,2,Rio de Janeiro
2015,42,5,Rio de Janeiro
2015,43,6,Rio de Janeiro
2015,44,4,Rio de Janeiro
2015,45,1,Rio de Janeiro
2015,46,4,Rio de Janeiro
2015,47,1,Rio de Janeiro
2015,48,4,Rio de Janeiro
2015,49,1,Rio de Janeiro
2015,50,3,Rio de Janeiro
2015,51,4,Rio de Janeiro
2015,52,1,Rio de Janeiro
2015,1,10,São Paulo
2015,2,20,São Paulo
2015,3,18,São Paulo
2015,4,12,São Paulo
2015,5,20,São Paulo
2015,6,35,São Paulo
2015,7,35,São Paulo
2015,8,36,São Paulo
2015,9,35,São Paulo
2015,10,71,São Paulo
2015,11,56,São Paulo
2015,12,83,São Paulo
2015,13,62,São Paulo
2015,14,79,São Paulo
2015,15,74,São Paulo
2015,16,65,São Paulo
2015,17,79,São Paulo
2015,18,101,São Paulo
2015,19,113,São Paulo
2015,20,103,São Paulo
2015,21,100,São Paulo
2015,22,86,São Paulo
2015,23,90,São Paulo
2015,24,77,São Paulo
2015,25,71,São Paulo
2015,26,78,São Paulo
2015,27,57,São Paulo
2015,28,57,São Paulo
2015,29,39,São Paulo
2015,30,43,São Paulo
2015,31,43,São Paulo
2015,32,33,São Paulo
2015,33,45,São Paulo
2015,34,44,São Paulo
2015,35,26,São Paulo
2015,36,25,São Paulo
2015,37,30,São Paulo
2015,38,15,São Paulo
2015,39,17,São Paulo
2015,40,30,São Paulo
2015,41,24,São Paulo
2015,42,29,São Paulo
2015,43,21,São Paulo
2015,44,18,São Paulo
2015,45,17,São Paulo
2015,46,24,São Paulo
2015,47,17,São Paulo
2015,48,23,São Paulo
2015,49,23,São Paulo
2015,50,26,São Paulo
2015,51,17,São Paulo
2015,52,6,São Paulo
2015,1,12,Paraná
2015,2,18,Paraná
2015,3,18,Paraná
2015,4,10,Paraná
2015,5,9,Paraná
2015,6,10,Paraná
2015,7,17,Paraná
2015,8,24,Paraná
2015,9,30,Paraná
2015,10,36,Paraná
2015,11,44,Paraná
2015,12,41,Paraná
2015,13,37,Paraná
2015,14,44,Paraná
2015,15,23,Paraná
2015,16,39,Paraná
2015,17,63,Paraná
2015,18,60,Paraná
2015,19,66,Paraná
2015,20,64,Paraná
2015,21,54,Paraná
2015,22,66,Paraná
2015,23,57,Paraná
2015,24,70,Paraná
2015,25,68,Paraná
2015,26,69,Paraná
2015,27,75,Paraná
2015,28,68,Paraná
2015,29,51,Paraná
2015,30,55,Paraná
2015,31,50,Paraná
2015,32,74,Paraná
2015,33,48,Paraná
2015,34,46,Paraná
2015,35,54,Paraná
2015,36,37,Paraná
2015,37,40,Paraná
2015,38,33,Paraná
2015,39,23,Paraná
2015,40,25,Paraná
2015,41,20,Paraná
2015,42,21,Paraná
2015,43,15,Paraná
2015,44,13,Paraná
2015,45,20,Paraná
2015,46,29,Paraná
2015,47,22,Paraná
2015,48,19,Paraná
2015,49,29,Paraná
2015,50,14,Paraná
2015,51,18,Paraná
2015,52,2,Paraná
2015,1,4,Santa Catarina
2015,2,6,Santa Catarina
2015,3,8,Santa Catarina
2015,4,8,Santa Catarina
2015,5,9,Santa Catarina
2015,6,7,Santa Catarina
2015,7,8,Santa Catarina
2015,8,6,Santa Catarina
2015,9,7,Santa Catarina
2015,10,9,Santa Catarina
2015,11,8,Santa Catarina
2015,12,11,Santa Catarina
2015,13,14,Santa Catarina
2015,14,17,Santa Catarina
2015,15,19,Santa Catarina
2015,16,15,Santa Catarina
2015,17,23,Santa Catarina
2015,18,24,Santa Catarina
2015,19,43,Santa Catarina
2015,20,26,Santa Catarina
2015,21,33,Santa Catarina
2015,22,28,Santa Catarina
2015,23,23,Santa Catarina
2015,24,27,Santa Catarina
2015,25,17,Santa Catarina
2015,26,25,Santa Catarina
2015,27,15,Santa Catarina
2015,28,19,Santa Catarina
2015,29,19,Santa Catarina
2015,30,10,Santa Catarina
2015,31,13,Santa Catarina
2015,32,9,Santa Catarina
2015,33,9,Santa Catarina
2015,34,5,Santa Catarina
2015,35,6,Santa Catarina
2015,36,11,Santa Catarina
2015,37,6,Santa Catarina
2015,38,10,Santa Catarina
2015,39,8,Santa Catarina
2015,40,4,Santa Catarina
2015,41,13,Santa Catarina
2015,42,9,Santa Catarina
2015,43,7,Santa Catarina
2015,44,4,Santa Catarina
2015,45,10,Santa Catarina
2015,46,8,Santa Catarina
2015,47,4,Santa Catarina
2015,48,9,Santa Catarina
2015,49,2,Santa Catarina
2015,50,1,Santa Catarina
2015,51,1,Santa Catarina
2015,52,1,Santa Catarina
2015,1,23,Rio Grande do Sul
2015,2,15,Rio Grande do Sul
2015,3,11,Rio Grande do Sul
2015,4,11,Rio Grande do Sul
2015,5,17,Rio Grande do Sul
2015,6,11,Rio Grande do Sul
2015,7,18,Rio Grande do Sul
2015,8,19,Rio Grande do Sul
2015,9,22,Rio Grande do Sul
2015,10,31,Rio Grande do Sul
2015,11,26,Rio Grande do Sul
2015,12,32,Rio Grande do Sul
2015,13,26,Rio Grande do Sul
2015,14,30,Rio Grande do Sul
2015,15,20,Rio Grande do Sul
2015,16,31,Rio Grande do Sul
2015,17,42,Rio Grande do Sul
2015,18,53,Rio Grande do Sul
2015,19,75,Rio Grande do Sul
2015,20,64,Rio Grande do Sul
2015,21,68,Rio Grande do Sul
2015,22,71,Rio Grande do Sul
2015,23,70,Rio Grande do Sul
2015,24,82,Rio Grande do Sul
2015,25,73,Rio Grande do Sul
2015,26,79,Rio Grande do Sul
2015,27,83,Rio Grande do Sul
2015,28,54,Rio Grande do Sul
2015,29,61,Rio Grande do Sul
2015,30,62,Rio Grande do Sul
2015,31,45,Rio Grande do Sul
2015,32,59,Rio Grande do Sul
2015,33,55,Rio Grande do Sul
2015,34,50,Rio Grande do Sul
2015,35,44,Rio Grande do Sul
2015,36,33,Rio Grande do Sul
2015,37,37,Rio Grande do Sul
2015,38,29,Rio Grande do Sul
2015,39,41,Rio Grande do Sul
2015,40,41,Rio Grande do Sul
2015,41,43,Rio Grande do Sul
2015,42,31,Rio Grande do Sul
2015,43,38,Rio Grande do Sul
2015,44,28,Rio Grande do Sul
2015,45,24,Rio Grande do Sul
2015,46,19,Rio Grande do Sul
2015,47,22,Rio Grande do Sul
2015,48,17,Rio Grande do Sul
2015,49,23,Rio Grande do Sul
2015,50,11,Rio Grande do Sul
2015,51,17,Rio Grande do Sul
2015,52,7,Rio Grande do Sul
2015,1,0,Mato Grosso do Sul
2015,2,0,Mato Grosso do Sul
2015,3,3,Mato Grosso do Sul
2015,4,2,Mato Grosso do Sul
2015,5,1,Mato Grosso do Sul
2015,6,1,Mato Grosso do Sul
2015,7,3,Mato Grosso do Sul
2015,8,7,Mato Grosso do Sul
2015,9,4,Mato Grosso do Sul
2015,10,8,Mato Grosso do Sul
2015,11,6,Mato Grosso do Sul
2015,12,4,Mato Grosso do Sul
2015,13,7,Mato Grosso do Sul
2015,14,6,Mato Grosso do Sul
2015,15,3,Mato Grosso do Sul
2015,16,4,Mato Grosso do Sul
2015,17,6,Mato Grosso do Sul
2015,18,6,Mato Grosso do Sul
2015,19,1,Mato Grosso do Sul
2015,20,8,Mato Grosso do Sul
2015,21,5,Mato Grosso do Sul
2015,22,4,Mato Grosso do Sul
2015,23,8,Mato Grosso do Sul
2015,24,12,Mato Grosso do Sul
2015,25,12,Mato Grosso do Sul
2015,26,10,Mato Grosso do Sul
2015,27,3,Mato Grosso do Sul
2015,28,11,Mato Grosso do Sul
2015,29,2,Mato Grosso do Sul
2015,30,5,Mato Grosso do Sul
2015,31,2,Mato Grosso do Sul
2015,32,4,Mato Grosso do Sul
2015,33,6,Mato Grosso do Sul
2015,34,2,Mato Grosso do Sul
2015,35,3,Mato Grosso do Sul
2015,36,2,Mato Grosso do Sul
2015,37,3,Mato Grosso do Sul
2015,38,3,Mato Grosso do Sul
2015,39,4,Mato Grosso do Sul
2015,40,5,Mato Grosso do Sul
2015,41,1,Mato Grosso do Sul
2015,42,1,Mato Grosso do Sul
2015,43,0,Mato Grosso do Sul
2015,44,0,Mato Grosso do Sul
2015,45,3,Mato Grosso do Sul
2015,46,1,Mato Grosso do Sul
2015,47,2,Mato Grosso do Sul
2015,48,1,Mato Grosso do Sul
2015,49,0,Mato Grosso do Sul
2015,50,4,Mato Grosso do Sul
2015,51,1,Mato Grosso do Sul
2015,52,0,Mato Grosso do Sul
2015,1,1,Mato Grosso
2015,2,0,Mato Grosso
2015,3,0,Mato Grosso
2015,4,0,Mato Grosso
2015,5,0,Mato Grosso
2015,6,1,Mato Grosso
2015,7,0,Mato Grosso
2015,8,0,Mato Grosso
2015,9,0,Mato Grosso
2015,10,0,Mato Grosso
2015,11,2,Mato Grosso
2015,12,2,Mato Grosso
2015,13,0,Mato Grosso
2015,14,1,Mato Grosso
2015,15,0,Mato Grosso
2015,16,3,Mato Grosso
2015,17,6,Mato Grosso
2015,18,2,Mato Grosso
2015,19,2,Mato Grosso
2015,20,3,Mato Grosso
2015,21,1,Mato Grosso
2015,22,3,Mato Grosso
2015,23,1,Mato Grosso
2015,24,0,Mato Grosso
2015,25,0,Mato Grosso
2015,26,1,Mato Grosso
2015,27,3,Mato Grosso
2015,28,2,Mato Grosso
2015,29,2,Mato Grosso
2015,30,1,Mato Grosso
2015,31,2,Mato Grosso
2015,32,0,Mato Grosso
2015,33,3,Mato Grosso
2015,34,0,Mato Grosso
2015,35,1,Mato Grosso
2015,36,0,Mato Grosso
2015,37,1,Mato Grosso
2015,38,0,Mato Grosso
2015,39,2,Mato Grosso
2015,40,0,Mato Grosso
2015,41,2,Mato Grosso
2015,42,0,Mato Grosso
2015,43,1,Mato Grosso
2015,44,1,Mato Grosso
2015,45,0,Mato Grosso
2015,46,0,Mato Grosso
2015,47,0,Mato Grosso
2015,48,3,Mato Grosso
2015,49,0,Mato Grosso
2015,50,2,Mato Grosso
2015,51,0,Mato Grosso
2015,52,0,Mato Grosso
2015,1,3,Goiás
2015,2,4,Goiás
2015,3,6,Goiás
2015,4,10,Goiás
2015,5,8,Goiás
2015,6,4,Goiás
2015,7,7,Goiás
2015,8,5,Goiás
2015,9,5,Goiás
2015,10,5,Goiás
2015,11,2,Goiás
2015,12,3,Goiás
2015,13,8,Goiás
2015,14,5,Goiás
2015,15,5,Goiás
2015,16,12,Goiás
2015,17,11,Goiás
2015,18,19,Goiás
2015,19,20,Goiás
2015,20,7,Goiás
2015,21,12,Goiás
2015,22,7,Goiás
2015,23,13,Goiás
2015,24,7,Goiás
2015,25,7,Goiás
2015,26,10,Goiás
2015,27,7,Goiás
2015,28,6,Goiás
2015,29,4,Goiás
2015,30,4,Goiás
2015,31,6,Goiás
2015,32,5,Goiás
2015,33,7,Goiás
2015,34,2,Goiás
2015,35,4,Goiás
2015,36,7,Goiás
2015,37,4,Goiás
2015,38,4,Goiás
2015,39,5,Goiás
2015,40,1,Goiás
2015,41,6,Goiás
2015,42,1,Goiás
2015,43,2,Goiás
2015,44,5,Goiás
2015,45,1,Goiás
2015,46,4,Goiás
2015,47,3,Goiás
2015,48,4,Goiás
2015,49,1,Goiás
2015,50,3,Goiás
2015,51,1,Goiás
2015,52,0,Goiás
2015,1,2,Distrito Federal
2015,2,1,Distrito Federal
2015,3,3,Distrito Federal
2015,4,2,Distrito Federal
2015,5,0,Distrito Federal
2015,6,2,Distrito Federal
2015,7,2,Distrito Federal
2015,8,1,Distrito Federal
2015,9,2,Distrito Federal
2015,10,4,Distrito Federal
2015,11,5,Distrito Federal
2015,12,3,Distrito Federal
2015,13,9,Distrito Federal
2015,14,7,Distrito Federal
2015,15,10,Distrito Federal
2015,16,4,Distrito Federal
2015,17,4,Distrito Federal
2015,18,4,Distrito Federal
2015,19,6,Distrito Federal
2015,20,2,Distrito Federal
2015,21,2,Distrito Federal
2015,22,2,Distrito Federal
2015,23,3,Distrito Federal
2015,24,2,Distrito Federal
2015,25,1,Distrito Federal
2015,26,1,Distrito Federal
2015,27,0,Distrito Federal
2015,28,3,Distrito Federal
2015,29,0,Distrito Federal
2015,30,1,Distrito Federal
2015,31,2,Distrito Federal
2015,32,0,Distrito Federal
2015,33,4,Distrito Federal
2015,34,3,Distrito Federal
2015,35,3,Distrito Federal
2015,36,0,Distrito Federal
2015,37,1,Distrito Federal
2015,38,0,Distrito Federal
2015,39,2,Distrito Federal
2015,40,1,Distrito Federal
2015,41,0,Distrito Federal
2015,42,2,Distrito Federal
2015,43,0,Distrito Federal
2015,44,0,Distrito Federal
2015,45,0,Distrito Federal
2015,46,2,Distrito Federal
2015,47,2,Distrito Federal
2015,48,0,Distrito Federal
2015,49,0,Distrito Federal
2015,50,4,Distrito Federal
2015,51,0,Distrito Federal
2015,52,1,Distrito Federal
2016,1,1,Rondônia
2016,2,0,Rondônia
2016,3,1,Rondônia
2016,4,0,Rondônia
2016,5,0,Rondônia
2016,6,0,Rondônia
2016,7,0,Rondônia
2016,8,1,Rondônia
2016,9,1,Rondônia
2016,10,0,Rondônia
2016,11,2,Rondônia
2016,12,5,Rondônia
2016,13,19,Rondônia
2016,14,19,Rondônia
2016,15,12,Rondônia
2016,16,9,Rondônia
2016,17,7,Rondônia
2016,18,4,Rondônia
2016,19,3,Rondônia
2016,20,4,Rondônia
2016,21,3,Rondônia
2016,22,4,Rondônia
2016,23,5,Rondônia
2016,24,5,Rondônia
2016,25,9,Rondônia
2016,26,2,Rondônia
2016,27,1,Rondônia
2016,28,1,Rondônia
2016,29,3,Rondônia
2016,30,2,Rondônia
2016,31,0,Rondônia
2016,32,2,Rondônia
2016,33,2,Rondônia
2016,34,1,Rondônia
2016,35,2,Rondônia
2016,36,0,Rondônia
2016,37,0,Rondônia
2016,38,0,Rondônia
2016,39,0,Rondônia
2016,40,0,Rondônia
2016,41,0,Rondônia
2016,42,0,Rondônia
2016,43,0,Rondônia
2016,44,0,Rondônia
2016,45,0,Rondônia
2016,46,0,Rondônia
2016,47,0,Rondônia
2016,48,0,Rondônia
2016,49,0,Rondônia
2016,50,0,Rondônia
2016,51,0,Rondônia
2016,52,0,Rondônia
2016,1,1,Acre
2016,2,6,Acre
2016,3,3,Acre
2016,4,2,Acre
2016,5,4,Acre
2016,6,3,Acre
2016,7,1,Acre
2016,8,1,Acre
2016,9,3,Acre
2016,10,3,Acre
2016,11,0,Acre
2016,12,1,Acre
2016,13,6,Acre
2016,14,6,Acre
2016,15,12,Acre
2016,16,9,Acre
2016,17,11,Acre
2016,18,20,Acre
2016,19,5,Acre
2016,20,9,Acre
2016,21,13,Acre
2016,22,7,Acre
2016,23,14,Acre
2016,24,16,Acre
2016,25,12,Acre
2016,26,10,Acre
2016,27,14,Acre
2016,28,10,Acre
2016,29,11,Acre
2016,30,12,Acre
2016,31,10,Acre
2016,32,4,Acre
2016,33,10,Acre
2016,34,8,Acre
2016,35,5,Acre
2016,36,8,Acre
2016,37,11,Acre
2016,38,4,Acre
2016,39,4,Acre
2016,40,7,Acre
2016,41,1,Acre
2016,42,10,Acre
2016,43,5,Acre
2016,44,6,Acre
2016,45,4,Acre
2016,46,4,Acre
2016,47,5,Acre
2016,48,3,Acre
2016,49,7,Acre
2016,50,4,Acre
2016,51,2,Acre
2016,52,4,Acre
2016,1,0,Amazonas
2016,2,0,Amazonas
2016,3,0,Amazonas
2016,4,0,Amazonas
2016,5,0,Amazonas
2016,6,1,Amazonas
2016,7,1,Amazonas
2016,8,0,Amazonas
2016,9,0,Amazonas
2016,10,1,Amazonas
2016,11,1,Amazonas
2016,12,3,Amazonas
2016,13,1,Amazonas
2016,14,3,Amazonas
2016,15,7,Amazonas
2016,16,5,Amazonas
2016,17,2,Amazonas
2016,18,4,Amazonas
2016,19,7,Amazonas
2016,20,7,Amazonas
2016,21,2,Amazonas
2016,22,1,Amazonas
2016,23,9,Amazonas
2016,24,5,Amazonas
2016,25,3,Amazonas
2016,26,6,Amazonas
2016,27,1,Amazonas
2016,28,1,Amazonas
2016,29,2,Amazonas
2016,30,1,Amazonas
2016,31,0,Amazonas
2016,32,2,Amazonas
2016,33,1,Amazonas
2016,34,3,Amazonas
2016,35,3,Amazonas
2016,36,1,Amazonas
2016,37,0,Amazonas
2016,38,0,Amazonas
2016,39,1,Amazonas
2016,40,0,Amazonas
2016,41,0,Amazonas
2016,42,1,Amazonas
2016,43,0,Amazonas
2016,44,2,Amazonas
2016,45,0,Amazonas
2016,46,0,Amazonas
2016,47,0,Amazonas
2016,48,0,Amazonas
2016,49,0,Amazonas
2016,50,1,Amazonas
2016,51,0,Amazonas
2016,52,0,Amazonas
2016,1,0,Roraima
2016,2,0,Roraima
2016,3,0,Roraima
2016,4,0,Roraima
2016,5,0,Roraima
2016,6,0,Roraima
2016,7,0,Roraima
2016,8,0,Roraima
2016,9,0,Roraima
2016,10,0,Roraima
2016,11,0,Roraima
2016,12,2,Roraima
2016,13,0,Roraima
2016,14,0,Roraima
2016,15,0,Roraima
2016,16,0,Roraima
2016,17,1,Roraima
2016,18,0,Roraima
2016,19,0,Roraima
2016,20,0,Roraima
2016,21,0,Roraima
2016,22,2,Roraima
2016,23,1,Roraima
2016,24,1,Roraima
2016,25,1,Roraima
2016,26,0,Roraima
2016,27,1,Roraima
2016,28,1,Roraima
2016,29,1,Roraima
2016,30,0,Roraima
2016,31,1,Roraima
2016,32,3,Roraima
2016,33,0,Roraima
2016,34,0,Roraima
2016,35,3,Roraima
2016,36,0,Roraima
2016,37,0,Roraima
2016,38,0,Roraima
2016,39,1,Roraima
2016,40,1,Roraima
2016,41,0,Roraima
2016,42,0,Roraima
2016,43,1,Roraima
2016,44,1,Roraima
2016,45,2,Roraima
2016,46,1,Roraima
2016,47,1,Roraima
2016,48,0,Roraima
2016,49,0,Roraima
2016,50,2,Roraima
2016,51,2,Roraima
2016,52,1,Roraima
2016,1,2,Pará
2016,2,1,Pará
2016,3,1,Pará
2016,4,5,Pará
2016,5,0,Pará
2016,6,2,Pará
2016,7,5,Pará
2016,8,5,Pará
2016,9,1,Pará
2016,10,9,Pará
2016,11,13,Pará
2016,12,32,Pará
2016,13,69,Pará
2016,14,69,Pará
2016,15,73,Pará
2016,16,66,Pará
2016,17,49,Pará
2016,18,48,Pará
2016,19,45,Pará
2016,20,28,Pará
2016,21,19,Pará
2016,22,20,Pará
2016,23,17,Pará
2016,24,26,Pará
2016,25,14,Pará
2016,26,23,Pará
2016,27,13,Pará
2016,28,10,Pará
2016,29,2,Pará
2016,30,7,Pará
2016,31,4,Pará
2016,32,8,Pará
2016,33,9,Pará
2016,34,7,Pará
2016,35,8,Pará
2016,36,18,Pará
2016,37,12,Pará
2016,38,13,Pará
2016,39,9,Pará
2016,40,20,Pará
2016,41,6,Pará
2016,42,10,Pará
2016,43,12,Pará
2016,44,16,Pará
2016,45,13,Pará
2016,46,7,Pará
2016,47,13,Pará
2016,48,10,Pará
2016,49,12,Pará
2016,50,10,Pará
2016,51,9,Pará
2016,52,12,Pará
2016,1,0,Amapá
2016,2,0,Amapá
2016,3,0,Amapá
2016,4,0,Amapá
2016,5,0,Amapá
2016,6,0,Amapá
2016,7,0,Amapá
2016,8,0,Amapá
2016,9,1,Amapá
2016,10,1,Amapá
2016,11,0,Amapá
2016,12,0,Amapá
2016,13,2,Amapá
2016,14,5,Amapá
2016,15,2,Amapá
2016,16,1,Amapá
2016,17,0,Amapá
2016,18,3,Amapá
2016,19,2,Amapá
2016,20,1,Amapá
2016,21,1,Amapá
2016,22,2,Amapá
2016,23,1,Amapá
2016,24,4,Amapá
2016,25,0,Amapá
2016,26,0,Amapá
2016,27,0,Amapá
2016,28,0,Amapá
2016,29,0,Amapá
2016,30,0,Amapá
2016,31,0,Amapá
2016,32,0,Amapá
2016,33,0,Amapá
2016,34,0,Amapá
2016,35,0,Amapá
2016,36,0,Amapá
2016,37,0,Amapá
2016,38,0,Amapá
2016,39,0,Amapá
2016,40,0,Amapá
2016,41,0,Amapá
2016,42,0,Amapá
2016,43,0,Amapá
2016,44,0,Amapá
2016,45,0,Amapá
2016,46,0,Amapá
2016,47,0,Amapá
2016,48,0,Amapá
2016,49,0,Amapá
2016,50,0,Amapá
2016,51,0,Amapá
2016,52,0,Amapá
2016,1,1,Tocantins
2016,2,0,Tocantins
2016,3,0,Tocantins
2016,4,0,Tocantins
2016,5,0,Tocantins
2016,6,0,Tocantins
2016,7,1,Tocantins
2016,8,0,Tocantins
2016,9,3,Tocantins
2016,10,0,Tocantins
2016,11,1,Tocantins
2016,12,2,Tocantins
2016,13,1,Tocantins
2016,14,3,Tocantins
2016,15,1,Tocantins
2016,16,1,Tocantins
2016,17,0,Tocantins
2016,18,3,Tocantins
2016,19,2,Tocantins
2016,20,4,Tocantins
2016,21,1,Tocantins
2016,22,2,Tocantins
2016,23,1,Tocantins
2016,24,1,Tocantins
2016,25,0,Tocantins
2016,26,5,Tocantins
2016,27,1,Tocantins
2016,28,0,Tocantins
2016,29,2,Tocantins
2016,30,3,Tocantins
2016,31,1,Tocantins
2016,32,1,Tocantins
2016,33,1,Tocantins
2016,34,0,Tocantins
2016,35,0,Tocantins
2016,36,0,Tocantins
2016,37,0,Tocantins
2016,38,2,Tocantins
2016,39,0,Tocantins
2016,40,1,Tocantins
2016,41,1,Tocantins
2016,42,1,Tocantins
2016,43,0,Tocantins
2016,44,1,Tocantins
2016,45,2,Tocantins
2016,46,2,Tocantins
2016,47,2,Tocantins
2016,48,7,Tocantins
2016,49,3,Tocantins
2016,50,2,Tocantins
2016,51,2,Tocantins
2016,52,2,Tocantins
2016,1,0,Maranhão
2016,2,0,Maranhão
2016,3,1,Maranhão
2016,4,0,Maranhão
2016,5,0,Maranhão
2016,6,0,Maranhão
2016,7,0,Maranhão
2016,8,1,Maranhão
